step,rl_mean,rl_std,rl_ema,baseline_mean,baseline_std,baseline_ema,pid_mean,pid_std,pid_ema
276,276.0,0.0,183.17943692320262,276.0,0.0,183.17943692320262,276.0,0.0,183.17943692320262
277,277.0,0.0,184.1176425539706,277.0,0.0,184.1176425539706,277.0,0.0,184.1176425539706
278,278.0,0.0,185.05646612843088,278.0,0.0,185.05646612843088,278.0,0.0,185.05646612843088
279,279.0,0.0,185.99590146714655,279.0,0.0,185.99590146714655,279.0,0.0,185.99590146714655
280,280.0,0.0,186.9359424524751,280.0,0.0,186.9359424524751,280.0,0.0,186.9359424524751
281,281.0,0.0,187.87658302795035,281.0,0.0,187.87658302795035,281.0,0.0,187.87658302795035
282,282.0,0.0,188.81781719767085,282.0,0.0,188.81781719767085,282.0,0.0,188.81781719767085
283,283.0,0.0,189.75963902569416,283.0,0.0,189.75963902569416,283.0,0.0,189.75963902569416
284,284.0,0.0,190.7020426354372,284.0,0.0,190.7020426354372,284.0,0.0,190.7020426354372
285,285.0,0.0,191.64502220908284,285.0,0.0,191.64502220908284,285.0,0.0,191.64502220908284
286,286.0,0.0,192.58857198699204,286.0,0.0,192.58857198699204,286.0,0.0,192.58857198699204
287,287.0,0.0,193.53268626712213,287.0,0.0,193.53268626712213,287.0,0.0,193.53268626712213
288,288.0,0.0,194.4773594044509,288.0,0.0,194.4773594044509,288.0,0.0,194.4773594044509
289,289.0,0.0,195.42258581040642,289.0,0.0,195.42258581040642,289.0,0.0,195.42258581040642
290,290.0,0.0,196.36835995230237,290.0,0.0,196.36835995230237,290.0,0.0,196.36835995230237
291,291.0,0.0,197.31467635277934,291.0,0.0,197.31467635277934,291.0,0.0,197.31467635277934
292,292.0,0.0,198.26152958925155,292.0,0.0,198.26152958925155,292.0,0.0,198.26152958925155
293,293.0,0.0,199.20891429335904,293.0,0.0,199.20891429335904,293.0,0.0,199.20891429335904
294,294.0,0.0,200.15682515042545,294.0,0.0,200.15682515042545,294.0,0.0,200.15682515042545
295,295.0,0.0,201.1052568989212,295.0,0.0,201.1052568989212,295.0,0.0,201.1052568989212
296,296.0,0.0,202.054204329932,296.0,0.0,202.054204329932,296.0,0.0,202.054204329932
297,297.0,0.0,203.00366228663268,297.0,0.0,203.00366228663268,297.0,0.0,203.00366228663268
298,298.0,0.0,203.95362566376633,298.0,0.0,203.95362566376633,298.0,0.0,203.95362566376633
299,299.0,0.0,204.90408940712868,299.0,0.0,204.90408940712868,299.0,0.0,204.90408940712868
300,300.0,0.0,205.8550485130574,300.0,0.0,205.8550485130574,300.0,0.0,205.8550485130574
301,301.0,0.0,206.8064980279268,301.0,0.0,206.8064980279268,301.0,0.0,206.8064980279268
302,302.0,0.0,207.75843304764754,302.0,0.0,207.75843304764754,302.0,0.0,207.75843304764754
303,303.0,0.0,208.71084871717107,303.0,0.0,208.71084871717107,303.0,0.0,208.71084871717107
304,304.0,0.0,209.66374022999935,304.0,0.0,209.66374022999935,304.0,0.0,209.66374022999935
305,305.0,0.0,210.61710282769937,305.0,0.0,210.61710282769937,305.0,0.0,210.61710282769937
306,306.0,0.0,211.57093179942237,306.0,0.0,211.57093179942237,306.0,0.0,211.57093179942237
307,307.0,0.0,212.52522248142813,307.0,0.0,212.52522248142813,307.0,0.0,212.52522248142813
308,308.0,0.0,213.47997025661385,308.0,0.0,213.47997025661385,308.0,0.0,213.47997025661385
309,309.0,0.0,214.43517055404772,309.0,0.0,214.43517055404772,309.0,0.0,214.43517055404772
310,310.0,0.0,215.39081884850722,310.0,0.0,215.39081884850722,310.0,0.0,215.39081884850722
311,311.0,0.0,216.34691066002216,311.0,0.0,216.34691066002216,311.0,0.0,216.34691066002216
312,312.0,0.0,217.30344155342195,312.0,0.0,217.30344155342195,312.0,0.0,217.30344155342195
313,313.0,0.0,218.2604071378877,313.0,0.0,218.2604071378877,313.0,0.0,218.2604071378877
314,314.0,0.0,219.21780306650885,314.0,0.0,219.21780306650885,314.0,0.0,219.21780306650885
315,315.0,0.0,220.17562503584375,315.0,0.0,220.17562503584375,315.0,0.0,220.17562503584375
316,316.0,0.0,221.1338687854853,316.0,0.0,221.1338687854853,316.0,0.0,221.1338687854853
317,317.0,0.0,222.09253009763046,317.0,0.0,222.09253009763046,317.0,0.0,222.09253009763046
318,318.0,0.0,223.05160479665415,318.0,0.0,223.05160479665415,318.0,0.0,223.05160479665415
319,319.0,0.0,224.0110887486876,319.0,0.0,224.0110887486876,319.0,0.0,224.0110887486876
320,320.0,0.0,224.9709778612007,320.0,0.0,224.9709778612007,320.0,0.0,224.9709778612007
321,321.0,0.0,225.9312680825887,321.0,0.0,225.9312680825887,321.0,0.0,225.9312680825887
322,322.0,0.0,226.8919554017628,322.0,0.0,226.8919554017628,322.0,0.0,226.8919554017628
323,323.0,0.0,227.85303584774516,323.0,0.0,227.85303584774516,323.0,0.0,227.85303584774516
324,324.0,0.0,228.81450548926773,324.0,0.0,228.81450548926773,324.0,0.0,228.81450548926773
325,325.0,0.0,229.77636043437505,325.0,0.0,229.77636043437505,325.0,0.0,229.77636043437505
326,326.0,0.0,230.7385968300313,326.0,0.0,230.7385968300313,326.0,0.0,230.7385968300313
327,327.0,0.0,231.701210861731,327.0,0.0,231.701210861731,327.0,0.0,231.701210861731
328,328.0,0.0,232.66419875311368,328.0,0.0,232.66419875311368,328.0,0.0,232.66419875311368
329,329.0,0.0,233.62755676558254,329.0,0.0,233.62755676558254,329.0,0.0,233.62755676558254
330,330.0,0.0,234.59128119792672,330.0,0.0,234.59128119792672,330.0,0.0,234.59128119792672
331,331.0,0.0,235.55536838594745,331.0,0.0,235.55536838594745,331.0,0.0,235.55536838594745
332,332.0,0.0,236.51981470208796,332.0,0.0,236.51981470208796,332.0,0.0,236.51981470208796
333,333.0,0.0,237.48461655506708,333.0,0.0,237.48461655506708,333.0,0.0,237.48461655506708
334,334.0,0.0,238.4497703895164,334.0,0.0,238.4497703895164,334.0,0.0,238.4497703895164
335,335.0,0.0,239.41527268562123,335.0,0.0,239.41527268562123,335.0,0.0,239.41527268562123
336,336.0,0.0,240.38111995876503,336.0,0.0,240.38111995876503,336.0,0.0,240.38111995876503
337,337.0,0.0,241.34730875917737,337.0,0.0,241.34730875917737,337.0,0.0,241.34730875917737
338,338.0,0.0,242.3138356715856,338.0,0.0,242.3138356715856,338.0,0.0,242.3138356715856
339,339.0,0.0,243.28069731486974,339.0,0.0,243.28069731486974,339.0,0.0,243.28069731486974
340,340.0,0.0,244.24789034172105,340.0,0.0,244.24789034172105,340.0,0.0,244.24789034172105
341,341.0,0.0,245.21541143830382,341.0,0.0,245.21541143830382,341.0,0.0,245.21541143830382
342,342.0,0.0,246.1832573239208,342.0,0.0,246.1832573239208,342.0,0.0,246.1832573239208
343,343.0,0.0,247.1514247506816,343.0,0.0,247.1514247506816,343.0,0.0,247.1514247506816
344,344.0,0.0,248.11991050317476,344.0,0.0,248.11991050317476,344.0,0.0,248.11991050317476
345,345.0,0.0,249.088711398143,345.0,0.0,249.088711398143,345.0,0.0,249.088711398143
346,346.0,0.0,250.05782428416157,346.0,0.0,250.05782428416157,346.0,0.0,250.05782428416157
347,347.0,0.0,251.02724604131996,347.0,0.0,251.02724604131996,347.0,0.0,251.02724604131996
348,348.0,0.0,251.99697358090674,348.0,0.0,251.99697358090674,348.0,0.0,251.99697358090674
349,349.0,0.0,252.96700384509768,349.0,0.0,252.96700384509768,349.0,0.0,252.96700384509768
350,350.0,0.0,253.9373338066467,350.0,0.0,253.9373338066467,350.0,0.0,253.9373338066467
351,351.0,0.0,254.90796046858023,351.0,0.0,254.90796046858023,351.0,0.0,254.90796046858023
352,352.0,0.0,255.87888086389444,352.0,0.0,255.87888086389444,352.0,0.0,255.87888086389444
353,353.0,0.0,256.8500920552555,353.0,0.0,256.8500920552555,353.0,0.0,256.8500920552555
354,354.0,0.0,257.82159113470294,354.0,0.0,257.82159113470294,354.0,0.0,257.82159113470294
355,355.0,0.0,258.7933752233559,355.0,0.0,258.7933752233559,355.0,0.0,258.7933752233559
356,356.0,0.0,259.76544147112236,356.0,0.0,259.76544147112236,356.0,0.0,259.76544147112236
357,357.0,0.0,260.73778705641115,357.0,0.0,260.73778705641115,357.0,0.0,260.73778705641115
358,358.0,0.0,261.710409185847,358.0,0.0,261.710409185847,358.0,0.0,261.710409185847
359,359.0,0.0,262.68330509398857,359.0,0.0,262.68330509398857,359.0,0.0,262.68330509398857
360,360.0,0.0,263.6564720430487,360.0,0.0,263.6564720430487,360.0,0.0,263.6564720430487
361,361.0,0.0,264.62990732261824,361.0,0.0,264.62990732261824,361.0,0.0,264.62990732261824
362,362.0,0.0,265.60360824939204,362.0,0.0,265.60360824939204,362.0,0.0,265.60360824939204
363,363.0,0.0,266.5775721668981,363.0,0.0,266.5775721668981,363.0,0.0,266.5775721668981
364,364.0,0.0,267.5517964452291,364.0,0.0,267.5517964452291,364.0,0.0,267.5517964452291
365,365.0,0.0,268.5262784807768,365.0,0.0,268.5262784807768,365.0,0.0,268.5262784807768
366,366.0,0.0,269.50101569596904,366.0,0.0,269.50101569596904,366.0,0.0,269.50101569596904
367,367.0,0.0,270.47600553900935,367.0,0.0,270.47600553900935,367.0,0.0,270.47600553900935
368,368.0,0.0,271.4512454836193,368.0,0.0,271.4512454836193,368.0,0.0,271.4512454836193
369,369.0,0.0,272.4267330287831,369.0,0.0,272.4267330287831,369.0,0.0,272.4267330287831
370,370.0,0.0,273.40246569849523,370.0,0.0,273.40246569849523,370.0,0.0,273.40246569849523
371,371.0,0.0,274.37844104151026,371.0,0.0,274.37844104151026,371.0,0.0,274.37844104151026
372,372.0,0.0,275.35465663109517,372.0,0.0,275.35465663109517,372.0,0.0,275.35465663109517
373,373.0,0.0,276.33111006478424,373.0,0.0,276.33111006478424,373.0,0.0,276.33111006478424
374,374.0,0.0,277.3077989641364,374.0,0.0,277.3077989641364,374.0,0.0,277.3077989641364
375,375.0,0.0,278.28472097449503,375.0,0.0,278.28472097449503,375.0,0.0,278.28472097449503
376,376.0,0.0,279.2618737647501,376.0,0.0,279.2618737647501,376.0,0.0,279.2618737647501
377,377.0,0.0,280.23925502710256,377.0,0.0,280.23925502710256,377.0,0.0,280.23925502710256
378,378.0,0.0,281.2168624768316,378.0,0.0,281.2168624768316,378.0,0.0,281.2168624768316
379,379.0,0.0,282.19469385206327,379.0,0.0,282.19469385206327,379.0,0.0,282.19469385206327
380,380.0,0.0,283.17274691354265,380.0,0.0,283.17274691354265,380.0,0.0,283.17274691354265
381,381.0,0.0,284.1510194444072,381.0,0.0,284.1510194444072,381.0,0.0,284.1510194444072
382,382.0,0.0,285.1295092499631,382.0,0.0,285.1295092499631,382.0,0.0,285.1295092499631
383,383.0,0.0,286.10821415746346,383.0,0.0,286.10821415746346,383.0,0.0,286.10821415746346
384,384.0,0.0,287.08713201588887,384.0,0.0,287.08713201588887,384.0,0.0,287.08713201588887
385,385.0,0.0,288.06626069573,385.0,0.0,288.06626069573,385.0,0.0,288.06626069573
386,386.0,0.0,289.04559808877275,386.0,0.0,289.04559808877275,386.0,0.0,289.04559808877275
387,387.0,0.0,290.025142107885,387.0,0.0,290.025142107885,387.0,0.0,290.025142107885
388,388.0,0.0,291.00489068680616,388.0,0.0,291.00489068680616,388.0,0.0,291.00489068680616
389,389.0,0.0,291.9848417799381,389.0,0.0,291.9848417799381,389.0,0.0,291.9848417799381
390,390.0,0.0,292.9649933621387,390.0,0.0,292.9649933621387,390.0,0.0,292.9649933621387
391,391.0,0.0,293.9453434285174,391.0,0.0,293.9453434285174,391.0,0.0,293.9453434285174
392,392.0,0.0,294.92588999423225,392.0,0.0,294.92588999423225,392.0,0.0,294.92588999423225
393,393.0,0.0,295.90663109428993,393.0,0.0,295.90663109428993,393.0,0.0,295.90663109428993
394,394.0,0.0,296.88756478334705,394.0,0.0,296.88756478334705,394.0,0.0,296.88756478334705
395,395.0,0.0,297.86868913551353,395.0,0.0,297.86868913551353,395.0,0.0,297.86868913551353
396,396.0,0.0,298.85000224415836,396.0,0.0,298.85000224415836,396.0,0.0,298.85000224415836
397,397.0,0.0,299.8315022217168,397.0,0.0,299.8315022217168,397.0,0.0,299.8315022217168
398,398.0,0.0,300.8131871994996,398.0,0.0,300.8131871994996,398.0,0.0,300.8131871994996
399,399.0,0.0,301.79505532750466,399.0,0.0,301.79505532750466,399.0,0.0,301.79505532750466
400,400.0,0.0,302.7771047742296,400.0,0.0,302.7771047742296,400.0,0.0,302.7771047742296
401,401.0,0.0,303.7593337264873,401.0,0.0,303.7593337264873,401.0,0.0,303.7593337264873
402,402.0,0.0,304.7417403892224,402.0,0.0,304.7417403892224,402.0,0.0,304.7417403892224
403,403.0,0.0,305.7243229853302,403.0,0.0,305.7243229853302,403.0,0.0,305.7243229853302
404,404.0,0.0,306.7070797554769,404.0,0.0,306.7070797554769,404.0,0.0,306.7070797554769
405,405.0,0.0,307.69000895792215,405.0,0.0,307.69000895792215,405.0,0.0,307.69000895792215
406,406.0,0.0,308.6731088683429,406.0,0.0,308.6731088683429,406.0,0.0,308.6731088683429
407,407.0,0.0,309.65637777965946,407.0,0.0,309.65637777965946,407.0,0.0,309.65637777965946
408,408.0,0.0,310.6398140018629,408.0,0.0,310.6398140018629,408.0,0.0,310.6398140018629
409,409.0,0.0,311.62341586184425,409.0,0.0,311.62341586184425,409.0,0.0,311.62341586184425
410,410.0,0.0,312.6071817032258,410.0,0.0,312.6071817032258,410.0,0.0,312.6071817032258
411,411.0,0.0,313.5911098861936,411.0,0.0,313.5911098861936,411.0,0.0,313.5911098861936
412,412.0,0.0,314.57519878733166,412.0,0.0,314.57519878733166,412.0,0.0,314.57519878733166
413,413.0,0.0,315.5594467994583,413.0,0.0,315.5594467994583,413.0,0.0,315.5594467994583
414,414.0,0.0,316.5438523314637,414.0,0.0,316.5438523314637,414.0,0.0,316.5438523314637
415,415.0,0.0,317.528413808149,415.0,0.0,317.528413808149,415.0,0.0,317.528413808149
416,416.0,0.0,318.51312967006754,416.0,0.0,318.51312967006754,416.0,0.0,318.51312967006754
417,417.0,0.0,319.4979983733669,417.0,0.0,319.4979983733669,417.0,0.0,319.4979983733669
418,418.0,0.0,320.48301838963323,418.0,0.0,320.48301838963323,418.0,0.0,320.48301838963323
419,419.0,0.0,321.4681882057369,419.0,0.0,321.4681882057369,419.0,0.0,321.4681882057369
420,420.0,0.0,322.4535063236795,420.0,0.0,322.4535063236795,420.0,0.0,322.4535063236795
421,421.0,0.0,323.4389712604427,421.0,0.0,323.4389712604427,421.0,0.0,323.4389712604427
422,422.0,0.0,324.42458154783833,422.0,0.0,324.42458154783833,422.0,0.0,324.42458154783833
423,423.0,0.0,325.41033573235995,423.0,0.0,325.41033573235995,423.0,0.0,325.41033573235995
424,424.0,0.0,326.39623237503633,424.0,0.0,326.39623237503633,424.0,0.0,326.39623237503633
425,425.0,0.0,327.38227005128596,425.0,0.0,327.38227005128596,425.0,0.0,327.38227005128596
426,426.0,0.0,328.36844735077307,426.0,0.0,328.36844735077307,426.0,0.0,328.36844735077307
427,427.0,0.0,329.35476287726533,427.0,0.0,329.35476287726533,427.0,0.0,329.35476287726533
428,428.0,0.0,330.3412152484927,428.0,0.0,330.3412152484927,428.0,0.0,330.3412152484927
429,429.0,0.0,331.32780309600776,429.0,0.0,331.32780309600776,429.0,0.0,331.32780309600776
430,430.0,0.0,332.3145250650477,430.0,0.0,332.3145250650477,430.0,0.0,332.3145250650477
431,431.0,0.0,333.3013798143972,431.0,0.0,333.3013798143972,431.0,0.0,333.3013798143972
432,432.0,0.0,334.28836601625324,432.0,0.0,334.28836601625324,432.0,0.0,334.28836601625324
433,433.0,0.0,335.27548235609066,433.0,0.0,335.27548235609066,433.0,0.0,335.27548235609066
434,434.0,0.0,336.26272753252977,434.0,0.0,336.26272753252977,434.0,0.0,336.26272753252977
435,435.0,0.0,337.2501002572045,435.0,0.0,337.2501002572045,435.0,0.0,337.2501002572045
436,436.0,0.0,338.23759925463247,436.0,0.0,338.23759925463247,436.0,0.0,338.23759925463247
437,437.0,0.0,339.22522326208616,437.0,0.0,339.22522326208616,437.0,0.0,339.22522326208616
438,438.0,0.0,340.2129710294653,438.0,0.0,340.2129710294653,438.0,0.0,340.2129710294653
439,439.0,0.0,341.2008413191706,439.0,0.0,341.2008413191706,439.0,0.0,341.2008413191706
440,440.0,0.0,342.18883290597887,440.0,0.0,342.18883290597887,440.0,0.0,342.18883290597887
441,441.0,0.0,343.1769445769191,441.0,0.0,343.1769445769191,441.0,0.0,343.1769445769191
442,442.0,0.0,344.1651751311499,442.0,0.0,344.1651751311499,442.0,0.0,344.1651751311499
443,443.0,0.0,345.1535233798384,443.0,0.0,345.1535233798384,443.0,0.0,345.1535233798384
444,444.0,0.0,346.14198814604003,444.0,0.0,346.14198814604003,444.0,0.0,346.14198814604003
445,445.0,0.0,347.1305682645796,445.0,0.0,347.1305682645796,445.0,0.0,347.1305682645796
446,446.0,0.0,348.1192625819338,446.0,0.0,348.1192625819338,446.0,0.0,348.1192625819338
447,447.0,0.0,349.1080699561145,447.0,0.0,349.1080699561145,447.0,0.0,349.1080699561145
448,448.0,0.0,350.09698925655334,448.0,0.0,350.09698925655334,448.0,0.0,350.09698925655334
449,449.0,0.0,351.0860193639878,449.0,0.0,351.0860193639878,449.0,0.0,351.0860193639878
450,450.0,0.0,352.07515917034794,450.0,0.0,352.07515917034794,450.0,0.0,352.07515917034794
451,451.0,0.0,353.0644075786445,451.0,0.0,353.0644075786445,451.0,0.0,353.0644075786445
452,452.0,0.0,354.05376350285803,452.0,0.0,354.05376350285803,452.0,0.0,354.05376350285803
453,453.0,0.0,355.0432258678295,453.0,0.0,355.0432258678295,453.0,0.0,355.0432258678295
454,454.0,0.0,356.0327936091512,454.0,0.0,356.0327936091512,454.0,0.0,356.0327936091512
455,455.0,0.0,357.0224656730597,455.0,0.0,357.0224656730597,455.0,0.0,357.0224656730597
456,456.0,0.0,358.0122410163291,456.0,0.0,358.0122410163291,456.0,0.0,358.0122410163291
457,457.0,0.0,359.00211860616577,457.0,0.0,359.00211860616577,457.0,0.0,359.00211860616577
458,458.0,0.0,359.9920974201041,458.0,0.0,359.9920974201041,458.0,0.0,359.9920974201041
459,459.0,0.0,360.98217644590306,459.0,0.0,360.98217644590306,459.0,0.0,360.98217644590306
460,460.0,0.0,361.9723546814441,460.0,0.0,361.9723546814441,460.0,0.0,361.9723546814441
461,461.0,0.0,362.96263113462965,461.0,0.0,362.96263113462965,461.0,0.0,362.96263113462965
462,462.0,0.0,363.9530048232834,462.0,0.0,363.9530048232834,462.0,0.0,363.9530048232834
463,463.0,0.0,364.94347477505056,463.0,0.0,364.94347477505056,463.0,0.0,364.94347477505056
464,464.0,0.0,365.93404002730006,464.0,0.0,365.93404002730006,464.0,0.0,365.93404002730006
465,465.0,0.0,366.92469962702705,465.0,0.0,366.92469962702705,465.0,0.0,366.92469962702705
466,466.0,0.0,367.9154526307568,466.0,0.0,367.9154526307568,466.0,0.0,367.9154526307568
467,467.0,0.0,368.90629810444926,467.0,0.0,368.90629810444926,467.0,0.0,368.90629810444926
468,468.0,0.0,369.89723512340476,468.0,0.0,369.89723512340476,468.0,0.0,369.89723512340476
469,469.0,0.0,370.8882627721707,469.0,0.0,370.8882627721707,469.0,0.0,370.8882627721707
470,470.0,0.0,371.879380144449,470.0,0.0,371.879380144449,470.0,0.0,371.879380144449
471,471.0,0.0,372.87058634300445,471.0,0.0,372.87058634300445,471.0,0.0,372.87058634300445
472,472.0,0.0,373.86188047957444,472.0,0.0,373.86188047957444,472.0,0.0,373.86188047957444
473,473.0,0.0,374.8532616747787,473.0,0.0,374.8532616747787,473.0,0.0,374.8532616747787
474,474.0,0.0,375.8447290580309,474.0,0.0,375.8447290580309,474.0,0.0,375.8447290580309
475,475.0,0.0,376.8362817674506,475.0,0.0,376.8362817674506,475.0,0.0,376.8362817674506
476,476.0,0.0,377.82791894977606,476.0,0.0,377.82791894977606,476.0,0.0,377.82791894977606
477,477.0,0.0,378.8196397602783,477.0,0.0,378.8196397602783,477.0,0.0,378.8196397602783
478,478.0,0.0,379.8114433626755,478.0,0.0,379.8114433626755,478.0,0.0,379.8114433626755
479,479.0,0.0,380.80332892904875,479.0,0.0,380.80332892904875,479.0,0.0,380.80332892904875
480,480.0,0.0,381.79529563975825,480.0,0.0,381.79529563975825,480.0,0.0,381.79529563975825
481,481.0,0.0,382.7873426833607,481.0,0.0,382.7873426833607,481.0,0.0,382.7873426833607
482,482.0,0.0,383.7794692565271,482.0,0.0,383.7794692565271,482.0,0.0,383.7794692565271
483,483.0,0.0,384.77167456396177,483.0,0.0,384.77167456396177,483.0,0.0,384.77167456396177
484,484.0,0.0,385.7639578183222,484.0,0.0,385.7639578183222,484.0,0.0,385.7639578183222
485,485.0,0.0,386.75631824013897,485.0,0.0,386.75631824013897,485.0,0.0,386.75631824013897
486,486.0,0.0,387.7487550577376,486.0,0.0,387.7487550577376,486.0,0.0,387.7487550577376
487,487.0,0.0,388.7412675071602,487.0,0.0,388.7412675071602,487.0,0.0,388.7412675071602
488,488.0,0.0,389.7338548320886,488.0,0.0,389.7338548320886,488.0,0.0,389.7338548320886
489,489.0,0.0,390.7265162837677,489.0,0.0,390.7265162837677,489.0,0.0,390.7265162837677
490,490.0,0.0,391.71925112093,490.0,0.0,391.71925112093,490.0,0.0,391.71925112093
491,491.0,0.0,392.7120586097207,491.0,0.0,392.7120586097207,491.0,0.0,392.7120586097207
492,492.0,0.0,393.7049380236235,492.0,0.0,393.7049380236235,492.0,0.0,393.7049380236235
493,493.0,0.0,394.6978886433873,493.0,0.0,394.6978886433873,493.0,0.0,394.6978886433873
494,494.0,0.0,395.6909097569534,494.0,0.0,395.6909097569534,494.0,0.0,395.6909097569534
495,495.0,0.0,396.6840006593838,495.0,0.0,396.6840006593838,495.0,0.0,396.6840006593838
496,496.0,0.0,397.67716065278995,496.0,0.0,397.67716065278995,496.0,0.0,397.67716065278995
497,497.0,0.0,398.6703890462621,497.0,0.0,398.6703890462621,497.0,0.0,398.6703890462621
498,498.0,0.0,399.66368515579944,498.0,0.0,399.66368515579944,498.0,0.0,399.66368515579944
499,499.0,0.0,400.65704830424147,499.0,0.0,400.65704830424147,499.0,0.0,400.65704830424147
500,500.0,0.0,401.65047782119905,500.0,0.0,401.65047782119905,500.0,0.0,401.65047782119905
501,501.0,0.0,402.64397304298706,501.0,0.0,402.64397304298706,501.0,0.0,402.64397304298706
502,502.0,0.0,403.63753331255714,502.0,0.0,403.63753331255714,502.0,0.0,403.63753331255714
503,503.0,0.0,404.6311579794316,503.0,0.0,404.6311579794316,503.0,0.0,404.6311579794316
504,504.0,0.0,405.6248463996373,504.0,0.0,405.6248463996373,504.0,0.0,405.6248463996373
505,505.0,0.0,406.61859793564093,505.0,0.0,406.61859793564093,505.0,0.0,406.61859793564093
506,506.0,0.0,407.6124119562845,506.0,0.0,407.6124119562845,506.0,0.0,407.6124119562845
507,507.0,0.0,408.60628783672166,507.0,0.0,408.60628783672166,507.0,0.0,408.60628783672166
508,508.0,0.0,409.60022495835443,508.0,0.0,409.60022495835443,508.0,0.0,409.60022495835443
509,509.0,0.0,410.5942227087709,509.0,0.0,410.5942227087709,509.0,0.0,410.5942227087709
510,510.0,0.0,411.5882804816832,510.0,0.0,411.5882804816832,510.0,0.0,411.5882804816832
511,511.0,0.0,412.5823976768664,511.0,0.0,412.5823976768664,511.0,0.0,412.5823976768664
512,512.0,0.0,413.5765737000977,512.0,0.0,413.5765737000977,512.0,0.0,413.5765737000977
513,513.0,0.0,414.5708079630967,513.0,0.0,414.5708079630967,513.0,0.0,414.5708079630967
514,514.0,0.0,415.5650998834657,514.0,0.0,415.5650998834657,514.0,0.0,415.5650998834657
515,515.0,0.0,416.55944888463097,515.0,0.0,416.55944888463097,515.0,0.0,416.55944888463097
516,516.0,0.0,417.5538543957847,516.0,0.0,417.5538543957847,516.0,0.0,417.5538543957847
517,517.0,0.0,418.5483158518269,517.0,0.0,418.5483158518269,517.0,0.0,418.5483158518269
518,518.0,0.0,419.54283269330864,518.0,0.0,419.54283269330864,518.0,0.0,419.54283269330864
519,519.0,0.0,420.53740436637554,519.0,0.0,420.53740436637554,519.0,0.0,420.53740436637554
520,520.0,0.0,421.53203032271176,520.0,0.0,421.53203032271176,520.0,0.0,421.53203032271176
521,521.0,0.0,422.5267100194846,521.0,0.0,422.5267100194846,521.0,0.0,422.5267100194846
522,522.0,0.0,423.52144291928977,522.0,0.0,423.52144291928977,522.0,0.0,423.52144291928977
523,523.0,0.0,424.51622849009686,523.0,0.0,424.51622849009686,523.0,0.0,424.51622849009686
524,524.0,0.0,425.5110662051959,524.0,0.0,425.5110662051959,524.0,0.0,425.5110662051959
525,525.0,0.0,426.50595554314395,525.0,0.0,426.50595554314395,525.0,0.0,426.50595554314395
526,526.0,0.0,427.5008959877125,526.0,0.0,427.5008959877125,526.0,0.0,427.5008959877125
527,527.0,0.0,428.49588702783535,527.0,0.0,428.49588702783535,527.0,0.0,428.49588702783535
528,528.0,0.0,429.49092815755705,528.0,0.0,429.49092815755705,528.0,0.0,429.49092815755705
529,529.0,0.0,430.4860188759815,529.0,0.0,430.4860188759815,529.0,0.0,430.4860188759815
530,530.0,0.0,431.48115868722164,530.0,0.0,431.48115868722164,530.0,0.0,431.48115868722164
531,531.0,0.0,432.4763471003494,531.0,0.0,432.4763471003494,531.0,0.0,432.4763471003494
532,532.0,0.0,433.4715836293459,532.0,0.0,433.4715836293459,532.0,0.0,433.4715836293459
533,533.0,0.0,434.4668677930524,533.0,0.0,434.4668677930524,533.0,0.0,434.4668677930524
534,534.0,0.0,435.4621991151219,534.0,0.0,435.4621991151219,534.0,0.0,435.4621991151219
535,535.0,0.0,436.4575771239707,535.0,0.0,436.4575771239707,535.0,0.0,436.4575771239707
536,536.0,0.0,437.453001352731,536.0,0.0,437.453001352731,536.0,0.0,437.453001352731
537,537.0,0.0,438.4484713392037,537.0,0.0,438.4484713392037,537.0,0.0,438.4484713392037
538,538.0,0.0,439.44398662581165,538.0,0.0,439.44398662581165,538.0,0.0,439.44398662581165
539,539.0,0.0,440.43954675955354,539.0,0.0,440.43954675955354,539.0,0.0,440.43954675955354
540,540.0,0.0,441.435151291958,540.0,0.0,441.435151291958,540.0,0.0,441.435151291958
541,541.0,0.0,442.4307997790384,541.0,0.0,442.4307997790384,541.0,0.0,442.4307997790384
542,542.0,0.0,443.42649178124805,542.0,0.0,443.42649178124805,542.0,0.0,443.42649178124805
543,543.0,0.0,444.4222268634356,543.0,0.0,444.4222268634356,543.0,0.0,444.4222268634356
544,544.0,0.0,445.41800459480123,544.0,0.0,445.41800459480123,544.0,0.0,445.41800459480123
545,545.0,0.0,446.4138245488532,545.0,0.0,446.4138245488532,545.0,0.0,446.4138245488532
546,546.0,0.0,447.40968630336465,546.0,0.0,447.40968630336465,546.0,0.0,447.40968630336465
547,547.0,0.0,448.405589440331,547.0,0.0,448.405589440331,547.0,0.0,448.405589440331
548,548.0,0.0,449.40153354592775,548.0,0.0,449.40153354592775,548.0,0.0,449.40153354592775
549,549.0,0.0,450.3975182104685,549.0,0.0,450.3975182104685,549.0,0.0,450.3975182104685
550,550.0,0.0,451.3935430283638,550.0,0.0,451.3935430283638,550.0,0.0,451.3935430283638
551,551.0,0.0,452.38960759808015,551.0,0.0,452.38960759808015,551.0,0.0,452.38960759808015
552,552.0,0.0,453.3857115220993,552.0,0.0,453.3857115220993,552.0,0.0,453.3857115220993
553,553.0,0.0,454.38185440687835,553.0,0.0,454.38185440687835,553.0,0.0,454.38185440687835
554,554.0,0.0,455.37803586280955,554.0,0.0,455.37803586280955,554.0,0.0,455.37803586280955
